,Net profit before tax/Paid-in capital,ROA(C) before interest and depreciation before interest,Liability to Equity,Current Liabilities/Equity,Borrowing dependency,Current Liability to Equity,ROA(B) before interest and depreciation after tax,Persistent EPS in the Last Four Seasons,Inventory and accounts receivable/Net value,ROA(A) before interest and \% after tax,Clusters,Classification
886,886,0.167838021265365,0.490079461804709,0.275897394673543,0.326780418372917,0.37001518733658,0.326780418372917,0.541356603672573,0.220478396520753,0.397518565210343,0.524749236807675,1
887,887,0.172905512404796,0.489396967776532,0.280096568816699,0.329787422666014,0.375443709557286,0.329787422666014,0.538305048450131,0.21991112791907,0.399084701302077,0.539413432184911,1
888,888,0.189487972249453,0.548432701213864,0.275735732402893,0.327445692446291,0.36963718146295,0.327445692446291,0.608544354622838,0.240332797579654,0.397619044429231,0.624236807675534,1
889,889,0.150742779579217,0.368205528201628,0.277962335452842,0.33012082025383,0.36963718146295,0.33012082025383,0.411210450238235,0.191453153067978,0.403176215095194,0.425534234627126,1
890,890,0.173855666993439,0.493248184078389,0.278944570147021,0.330299208316732,0.374689934531172,0.330299208316732,0.545746560308368,0.223503829063061,0.404241294815406,0.550152638464893,1
891,891,0.170462257748284,0.481889533466582,0.276490824673861,0.327175553910297,0.371565235090576,0.327175553910297,0.531238288987633,0.215183889571712,0.395523717784688,0.537232882686437,1
892,892,0.191539099615414,0.530249110320285,0.276324045751753,0.327618667336427,0.371108943976845,0.327618667336427,0.56994485786177,0.233525574359459,0.395731374837056,0.594690361971217,1
893,893,0.182014931000679,0.52966411543899,0.276812010256355,0.328752414241203,0.36963718146295,0.328752414241203,0.571818619840463,0.22520563486811,0.398985561806107,0.572339729611862,1
894,894,0.179986426363019,0.495978160191098,0.280623767492297,0.332199903654259,0.371968963257382,0.332199903654259,0.543658654103539,0.225583813935899,0.401769506030763,0.555004361098997,1
895,895,0.150509011386773,0.417540096524155,0.279759015256145,0.330209665573342,0.375775862647428,0.330209665573342,0.460891910701858,0.189845892029876,0.405191158364627,0.470726122982992,1
896,896,0.169316039514365,0.463315945985473,0.275763199942777,0.327480689297195,0.36963718146295,0.327480689297195,0.515070399914342,0.214427531436135,0.395641613401516,0.533307893589185,1
897,897,0.161526280069376,0.453956027884756,0.307015311710089,0.358559563464161,0.409986512571491,0.358559563464161,0.501739921837357,0.203838517538054,0.422677221896967,0.516081552551243,1
898,898,0.172505844204811,0.487544483985765,0.281445396780128,0.334420937164641,0.36963718146295,0.334420937164641,0.539536377750415,0.218209322114021,0.410350431323794,0.552823811600523,1
899,899,0.185717517532614,0.59138107541559,0.275523034953576,0.327189614042565,0.36963718146295,0.327189614042565,0.63483055838107,0.239765528977971,0.39664238642164,0.606301788050589,1
900,900,0.155855516175251,0.430556232632964,0.276503277969828,0.328091426457615,0.370444637796561,0.328091426457615,0.468761711012367,0.198165831521225,0.397750337275245,0.453172699520279,1
901,901,0.202118995550863,0.56686003997465,0.277229741437151,0.329259589337621,0.370255634859746,0.329259589337621,0.616092938594143,0.252150893448048,0.398179048609167,0.626526384648932,1
902,902,0.169165221325692,0.489689465217179,0.28422707540307,0.331629453266954,0.379383693855503,0.331629453266954,0.53632421435837,0.213387538999716,0.407626774630471,0.540721761883995,1
903,903,0.187180453962748,0.524009164919807,0.279692923104249,0.331968303450271,0.372784248115003,0.331968303450271,0.580705605225119,0.237023730736504,0.399958200644943,0.581988661142608,1
904,904,0.173463539702888,0.496611904645834,0.278999957002779,0.329975495405924,0.374894594516007,0.329975495405924,0.547673858343594,0.218492956414862,0.402723388748739,0.546391190580026,1
905,905,0.249883115903778,0.654609272168869,0.277122375859385,0.328875291733571,0.36963718146295,0.328875291733571,0.68199582418759,0.294601493807318,0.399002978204048,0.694286960313999,1
906,906,0.17379533971797,0.470823380295422,0.28712414339592,0.341042353103269,0.384385002337374,0.341042353103269,0.522993736281386,0.220005672686017,0.428286641756752,0.540449193196686,1
907,907,0.141633360983335,0.423487544483986,0.286823003190659,0.338694416935885,0.380779407850444,0.338694416935885,0.471973874404411,0.192398600737449,0.40024758079534,0.456498037505451,1
908,908,0.169768494080386,0.481938283040023,0.282416212206502,0.33419698233881,0.38166291270301,0.33419698233881,0.535467637453825,0.21792568781318,0.410081147017174,0.543120366332316,1
909,909,0.188386999472136,0.522985423877541,0.279069802912404,0.330865280923143,0.372723856644068,0.330865280923143,0.569034744900691,0.235321924931455,0.401598021497194,0.579481029219363,1
910,910,0.209629741346806,0.610832155218642,0.277378469067238,0.327284778845923,0.371832523267492,0.327284778845923,0.640773060656352,0.253569064952255,0.39586266768307,0.648713475795901,1
911,911,0.159331875424176,0.483352020669819,0.281318311516256,0.330736595505773,0.377021716325604,0.330736595505773,0.516408801327694,0.202042166966058,0.398171010271656,0.478848669864806,1
912,912,0.251481788703718,0.64953931653098,0.277047686710338,0.328825853160609,0.36963718146295,0.328825853160609,0.671502757106912,0.293939680438688,0.399076662964566,0.682075883122547,1
913,913,0.176525148932961,0.508848047579584,0.277737513870731,0.328860865184663,0.371372877072043,0.328860865184663,0.552920391883934,0.222842015694431,0.39928833918569,0.553423462712604,1
914,914,0.240539929115451,0.594306049822064,0.275621141444809,0.32715839750251,0.369942493899343,0.32715839750251,0.651962096471974,0.298005105417415,0.396077023350031,0.642607937200174,1
915,915,0.170673403212427,0.473943352995661,0.276401821490038,0.326211864524419,0.36963718146295,0.326211864524419,0.526259435729964,0.217547508745391,0.393849064136555,0.537723506323594,1
916,916,0.169150139506825,0.491346950714181,0.277994708437982,0.328476499701155,0.373606243136062,0.328476499701155,0.547780930456663,0.214427531436135,0.397013489670067,0.53908634976014,1
917,917,0.174949098861323,0.49841563886316,0.279726549894745,0.330574041267147,0.375752377075398,0.330574041267147,0.553348680336206,0.221802023258013,0.399159725785513,0.556476232010467,1
918,918,0.182731317396878,0.532686588992346,0.276543562272663,0.328359919397228,0.369815000794036,0.328359919397228,0.585630922426254,0.230121962749362,0.403650477008345,0.593654600959442,1
919,919,0.170726189578463,0.483205771949495,0.27603178633875,0.326414064113237,0.36963718146295,0.326414064113237,0.526848332351839,0.214900255270871,0.394358158845588,0.532435673789795,1
920,920,0.178719553578162,0.513966752790913,0.275868518686688,0.327228585766256,0.370399903373647,0.327228585766256,0.562610418116602,0.225300179635057,0.397402009316433,0.576537287396424,1
921,921,0.201764572807481,0.526007897430897,0.278670864943613,0.328607078976392,0.371814629498326,0.328607078976392,0.566143797847851,0.243736409189751,0.398802019766272,0.577791103358046,1
922,922,0.187791267626876,0.518061716959977,0.279589884747144,0.32850549316878,0.375331873499999,0.32850549316878,0.574602494780235,0.230689231351045,0.393928107788747,0.599105974705626,1
923,923,0.272060930548224,0.55618388339102,0.279714849179597,0.331182464477738,0.371445570509279,0.331182464477738,0.600460410086193,0.322964923891463,0.405078621639473,0.612843436546009,1
924,924,0.140140260915466,0.392385316628479,0.285768371069643,0.334885897383493,0.385771769447731,0.334885897383493,0.45146956475186,0.189467712962088,0.396232431208577,0.432621020497165,1
925,925,0.409931377724154,0.568517525471652,0.280120033590339,0.332802493147915,0.36963718146295,0.332802493147915,0.618555597194711,0.485487378273613,0.40035475862882,0.635630178805059,1
926,926,0.130849860493175,0.336323307171062,0.28967468990414,0.34117477691354,0.378199350008835,0.34117477691354,0.390277852133412,0.173489647348019,0.412321163736916,0.379633667684256,1
927,927,0.201010481864113,0.522400428996246,0.281070347690418,0.333149416440415,0.374304100133532,0.333149416440415,0.563574067134215,0.24940909520658,0.409703345154155,0.577518534670737,1
928,928,0.178892994495136,0.500560620094574,0.282739903838942,0.335869091446246,0.379397114182378,0.335869091446246,0.548583971304674,0.223787463363903,0.415110466853245,0.558929350196249,1
929,929,0.185227358419425,0.53917028226003,0.278660480656302,0.328636744697747,0.374971761395535,0.328636744697747,0.592269393436479,0.232674671456935,0.396336929596221,0.581443523767989,1
930,930,0.146700852122766,0.417491346950714,0.282036319255708,0.33337778071776,0.38051659311582,0.33337778071776,0.462069703945607,0.18672591472062,0.413186624742271,0.477976450065416,1
931,931,0.151270643239575,0.447959830351484,0.279875868645598,0.329741928070432,0.376195247862254,0.329741928070432,0.483216446276567,0.113926444171315,0.396131951989689,0.454644570431749,1
932,932,0.186878817585401,0.49958562862575,0.285282078464238,0.335614705619948,0.377674838900159,0.335614705619948,0.548583971304674,0.233052850524723,0.405456423502491,0.563781072830353,1
933,933,0.165281652967348,0.473992102569102,0.278189304201013,0.329634711312145,0.373438489050132,0.329634711312145,0.531827185609508,0.211118464592985,0.398045076317316,0.522405146096816,1
934,934,0.171208807782219,0.489396967776532,0.282453066822448,0.333670695662353,0.379625259739243,0.333670695662353,0.544889983403823,0.216507516308972,0.401474766988691,0.54235717400785,1
935,935,0.216265741648443,0.552430166236045,0.280378850059326,0.332015834849493,0.371209596428404,0.332015834849493,0.591948177097275,0.260659922473291,0.406951554279544,0.602104230266027,1
936,936,0.1773621898801,0.500950616682104,0.275952743971686,0.327688759368969,0.36963718146295,0.327688759368969,0.548423363135071,0.222936560461378,0.395549172520139,0.558874836458788,1
937,937,0.199698363622653,0.542290254960269,0.278237719816983,0.330504271318837,0.37353131297768,0.330504271318837,0.578938915359495,0.246856386499007,0.397606986922965,0.5722852158744,1
938,938,0.167694743986125,0.497928143128748,0.276349080954877,0.32797178795236,0.36978927850086,0.32797178795236,0.552063814979389,0.216791150609814,0.396713391736321,0.524912778020061,1
939,939,0.174489103385868,0.484132013844879,0.276534915450002,0.327032316690835,0.372277630775494,0.327032316690835,0.538519192676267,0.22123475465633,0.394931560254708,0.556203663323157,1
940,940,0.200784254581102,0.541705260078974,0.275346304394136,0.32692291132473,0.36963718146295,0.32692291132473,0.588575405535628,0.246572752198166,0.394809645469124,0.61197121674662,1
941,941,0.183387376517608,0.512796763028324,0.275334559111145,0.326737233495801,0.369995056846268,0.326737233495801,0.562503346003533,0.227474709274842,0.396118554760504,0.58411469690362,1
942,942,0.172158962370862,0.48851947545459,0.276422514083071,0.328092755880752,0.370253398138601,0.328092755880752,0.5432839017078,0.218398411647915,0.397462296847766,0.545137374618404,1
943,943,0.162423648291984,0.455174767220787,0.277679553336187,0.327927989769888,0.373645385756112,0.327927989769888,0.506076342416618,0.207242129148152,0.395514339724258,0.505996511120802,1
944,944,0.210270718648669,0.577974942719251,0.276497767912427,0.328028695793188,0.36993354701476,0.328028695793188,0.629423416671128,0.261983549210551,0.399495996238058,0.639773222852159,1
945,945,0.18825126310233,0.549212694388924,0.275293157497342,0.326908929036618,0.36963718146295,0.326908929036618,0.599550297125114,0.234187387728089,0.394864574108783,0.622546881814217,1
946,946,0.171751753261443,0.489835713937503,0.281132116682293,0.328751915844804,0.379294225009674,0.328751915844804,0.543337437764334,0.217358419211497,0.39673214785718,0.546609245529874,1
947,947,0.221996832818038,0.546092721688685,0.277935059186311,0.328164048376767,0.372748460576671,0.328164048376767,0.592590609775684,0.271910749740002,0.394887349398397,0.604666375926733,1
948,948,0.19044566774753,0.57870618632087,0.277741459530087,0.32793430156622,0.373718079193349,0.32793430156622,0.633545693024252,0.238347357473764,0.395594723099369,0.597197993894461,1
949,949,0.179911017268683,0.493053185784624,0.275114074749188,0.326690265392717,0.370048738153766,0.326690265392717,0.549547620322287,0.227758343575683,0.393882557209518,0.570104666375927,1
950,950,0.316544755297489,0.81801784234388,0.278177668634671,0.330430975256377,0.36963718146295,0.330430975256377,0.814551100165962,0.357190129526331,0.396470901888072,0.801569995638901,1
951,951,0.165364602971118,0.455223516794228,0.275780826911115,0.327429519168201,0.36963718146295,0.327429519168201,0.505166229455538,0.21092937505909,0.396105157531319,0.516626689925861,1
952,952,0.20598748209034,0.573538731536099,0.279682168359565,0.332097834373069,0.371904098344155,0.332097834373069,0.612880775202099,0.251583624846365,0.407922853395461,0.626308329699084,1
953,953,0.177286780785763,0.491103202846975,0.275624659222461,0.326364390239357,0.369695336212739,0.326364390239357,0.539375769580813,0.222936560461378,0.39387183942617,0.55391408634976,1
954,954,0.138420933564588,0.330180860917467,0.279206211737047,0.330639946479229,0.376602331110778,0.330639946479229,0.353445045237968,0.176515079890328,0.397692729189749,0.325337985172263,1
955,955,0.196214463464294,0.559937600545995,0.277180386662539,0.329146463077399,0.3712509757696,0.329146463077399,0.594678515980513,0.239387349910182,0.396627649469537,0.601450065416485,1
956,956,0.17219666691803,0.476624579534929,0.27629374046581,0.327171483629968,0.370519567954944,0.327171483629968,0.528936238556668,0.217642053512338,0.395748791234997,0.544701264718709,1
957,957,0.11000678681849,0.288792473065861,0.284101857941142,0.33062446364004,0.374118452278436,0.33062446364004,0.318057711868944,0.138886262645363,0.398997619312374,0.328390754470126,1
958,958,0.12882889676495,0.387412860137474,0.288774374996995,0.339260350617933,0.373930567702194,0.339260350617933,0.430751110873173,0.163656991585516,0.41189647157175,0.44461404273877,1
959,959,0.167476057612548,0.495929410617657,0.280274499711989,0.332435318585257,0.375098136140269,0.332435318585257,0.5528668558274,0.217547508745391,0.404514598290782,0.541048844308766,1
960,960,0.226340396651836,0.548188953346658,0.283014827565106,0.335843624763006,0.373327771353418,0.335843624763006,0.599657369238182,0.279096152027985,0.407175288006934,0.614860444832098,1
961,961,0.157424025337456,0.412811387900356,0.276139514715547,0.327930015058406,0.370092354216108,0.327930015058406,0.457197922801006,0.200813084995745,0.395121800909136,0.459005669428696,1
962,962,0.139401251790966,0.35601813484132,0.283656081042162,0.33523740881376,0.376843896994518,0.33523740881376,0.385673751271481,0.170842393873499,0.412489968824648,0.403183602267771,1
